"CSquare","VME_index","Uncertainty_score","VME_Class","Uncertainty_Class","VME_Class_Name","Conf_Name"
"7405:247:237:1",5,1,3,"NULL","VME","VME"
"7405:247:237:2",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:247:238:2",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:247:238:3",5,1,3,"NULL","VME","VME"
"7405:247:238:4",2.48117618,0.612372436,0,"1","Low","Medium"
"7405:247:239:1",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:247:239:2",5,1,3,"NULL","VME","VME"
"7405:247:245:4",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:247:248:2",5,1,3,"NULL","VME","VME"
"7405:247:350:3",3.351230536,0.279508497,1,"0","Medium","Low"
"7405:247:351:3",3.351230536,0.279508497,1,"0","Medium","Low"
"7405:247:352:1",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:247:353:3",3.351230536,0.534000234,1,"1","Medium","Medium"
"7405:247:362:1",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:247:362:4",3.351230536,0.279508497,1,"0","Medium","Low"
"7405:247:370:2",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:247:371:3",3.351230536,0.279508497,1,"0","Medium","Low"
"7405:247:373:1",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:247:381:1",3.351230536,0.534000234,1,"1","Medium","Medium"
"7405:247:383:2",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:247:383:4",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:247:390:2",3.351230536,0.279508497,1,"0","Medium","Low"
"7405:247:392:2",3.351230536,0.534000234,1,"1","Medium","Medium"
"7405:247:393:3",3.351230536,0.534000234,1,"1","Medium","Medium"
"7405:247:394:3",2.304540769,0.534000234,0,"1","Low","Medium"
"7405:247:455:1",2.304540769,0.534000234,0,"1","Low","Medium"
"7405:247:465:1",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:247:485:4",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:247:495:1",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:247:497:2",2.304540769,0.534000234,0,"1","Low","Medium"
"7405:247:498:4",2.304540769,0.534000234,0,"1","Low","Medium"
"7405:248:104:1",5,1,3,"NULL","VME","VME"
"7405:248:104:2",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:248:104:3",5,1,3,"NULL","VME","VME"
"7405:248:110:4",5,1,3,"NULL","VME","VME"
"7405:248:111:4",5,1,3,"NULL","VME","VME"
"7405:248:112:2",3.351230536,0.534000234,1,"1","Medium","Medium"
"7405:248:112:4",3.351230536,0.534000234,1,"1","Medium","Medium"
"7405:248:113:1",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:248:114:2",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:248:120:4",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:248:121:1",3.351230536,0.534000234,1,"1","Medium","Medium"
"7405:248:121:4",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:248:122:2",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:248:123:2",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:248:131:4",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:248:141:3",3.351230536,0.279508497,1,"0","Medium","Low"
"7405:248:143:1",5,1,3,"NULL","VME","VME"
"7405:248:144:3",5,1,3,"NULL","VME","VME"
"7405:248:205:1",2.48117618,0.773082305,0,"2","Low","High"
"7405:248:205:3",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:248:206:2",2.48117618,0.612372436,0,"1","Low","Medium"
"7405:248:207:3",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:248:208:1",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:248:208:2",3.351230536,0.279508497,1,"0","Medium","Low"
"7405:248:208:3",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:248:218:1",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:248:218:4",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:248:219:1",2.48117618,0.612372436,0,"1","Low","Medium"
"7405:248:219:3",5,1,3,"NULL","VME","VME"
"7405:248:225:3",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:248:228:3",2.48117618,0.612372436,0,"1","Low","Medium"
"7405:248:228:4",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:248:229:2",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:248:238:3",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:248:239:1",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:248:245:3",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:248:247:3",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:248:249:3",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:248:249:4",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:248:351:3",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:248:361:2",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:248:362:2",5,1,3,"NULL","VME","VME"
"7405:248:371:4",5,1,3,"NULL","VME","VME"
"7405:248:374:1",2.48117618,0.279508497,0,"0","Low","Low"
"7405:248:394:3",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:248:459:2",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:248:465:1",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:248:468:1",5,1,3,"NULL","VME","VME"
"7405:248:476:4",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:248:477:3",3.351230536,0.279508497,1,"0","Medium","Low"
"7405:248:487:1",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:248:488:2",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:248:489:4",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:248:495:2",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:248:499:3",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:249:120:3",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:249:121:2",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:249:122:1",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:249:124:3",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:249:124:4",5,1,3,"NULL","VME","VME"
"7405:249:131:1",5,1,3,"NULL","VME","VME"
"7405:249:132:4",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:249:133:3",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:249:140:1",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:249:142:2",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:249:143:2",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:249:206:4",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:249:207:2",5,1,3,"NULL","VME","VME"
"7405:249:207:4",5,1,3,"NULL","VME","VME"
"7405:249:209:1",5,1,3,"NULL","VME","VME"
"7405:249:209:2",5,1,3,"NULL","VME","VME"
"7405:249:209:4",5,1,3,"NULL","VME","VME"
"7405:249:215:1",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:249:218:1",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:249:226:1",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:249:228:3",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:249:235:2",2.48117618,0.612372436,0,"1","Low","Medium"
"7405:249:246:2",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:249:249:2",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:249:249:4",5,1,3,"NULL","VME","VME"
"7405:249:352:1",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:249:362:3",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:249:364:2",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:249:374:4",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:249:380:3",2.48117618,0.279508497,0,"0","Low","Low"
"7405:249:381:2",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:249:391:2",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:249:394:1",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:249:466:3",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:249:485:3",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:249:487:2",5,1,3,"NULL","VME","VME"
"7405:249:487:3",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:249:489:3",5,1,3,"NULL","VME","VME"
"7405:249:498:3",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:249:499:4",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:350:110:4",3.351230536,0.534000234,1,"1","Medium","Medium"
"7405:350:144:2",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:350:465:3",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:350:475:2",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:350:476:1",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:350:485:4",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:350:486:1",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:351:100:2",3.351230536,0.534000234,1,"1","Medium","Medium"
"7405:351:121:3",3.351230536,0.534000234,1,"1","Medium","Medium"
"7405:351:142:1",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:351:207:3",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:351:218:4",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:351:354:1",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:351:381:1",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:351:391:2",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:351:394:4",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:351:459:3",2.304540769,0.534000234,0,"1","Low","Medium"
"7405:352:120:2",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:352:130:4",3.351230536,0.534000234,1,"1","Medium","Medium"
"7405:352:142:4",2.48117618,0.279508497,0,"0","Low","Low"
"7405:352:217:1",2.304540769,0.534000234,0,"1","Low","Medium"
"7405:352:218:1",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:352:226:3",2.304540769,0.534000234,0,"1","Low","Medium"
"7405:352:352:3",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:352:373:2",2.48117618,0.279508497,0,"0","Low","Low"
"7405:352:391:4",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:353:110:1",3.351230536,0.534000234,1,"1","Medium","Medium"
"7405:353:112:2",2.304540769,0.534000234,0,"1","Low","Medium"
"7405:353:122:2",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:353:132:4",2.304540769,0.534000234,0,"1","Low","Medium"
"7405:353:205:2",2.304540769,0.534000234,0,"1","Low","Medium"
"7405:353:248:2",1.505988048,0.0625,0,"0","Low","Low"
"7405:353:353:2",3.351230536,0.534000234,1,"1","Medium","Medium"
"7405:353:361:1",3.351230536,0.534000234,1,"1","Medium","Medium"
"7405:353:479:2",5,1,3,"NULL","VME","VME"
"7405:353:489:4",5,1,3,"NULL","VME","VME"
"7405:354:100:2",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:354:102:3",2.48117618,0.279508497,0,"0","Low","Low"
"7405:354:103:1",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:354:104:2",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:354:104:4",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:354:112:2",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:354:113:2",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:354:113:3",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:354:122:1",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:354:124:2",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:354:206:4",3.351230536,0.534000234,1,"1","Medium","Medium"
"7405:354:207:1",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:354:207:3",2.304540769,0.534000234,0,"1","Low","Medium"
"7405:354:208:1",5,1,3,"NULL","VME","VME"
"7405:354:209:2",5,1,3,"NULL","VME","VME"
"7405:354:209:4",5,1,3,"NULL","VME","VME"
"7405:354:215:4",3.351230536,0.534000234,1,"1","Medium","Medium"
"7405:354:216:2",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:354:217:1",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:354:217:3",2.304540769,0.534000234,0,"1","Low","Medium"
"7405:354:218:2",1.505988048,0.0625,0,"0","Low","Low"
"7405:354:219:1",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:354:219:3",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:354:227:1",2.304540769,0.534000234,0,"1","Low","Medium"
"7405:354:235:1",2.304540769,0.534000234,0,"1","Low","Medium"
"7405:354:236:2",3.351230536,0.534000234,1,"1","Medium","Medium"
"7405:354:236:4",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:354:238:2",3.351230536,0.534000234,1,"1","Medium","Medium"
"7405:354:239:1",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:354:239:3",3.351230536,0.534000234,1,"1","Medium","Medium"
"7405:354:245:1",3.351230536,0.534000234,1,"1","Medium","Medium"
"7405:354:246:4",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:354:248:2",3.351230536,0.534000234,1,"1","Medium","Medium"
"7405:354:248:4",3.351230536,0.534000234,1,"1","Medium","Medium"
"7405:354:351:3",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:354:370:1",2.48117618,0.279508497,0,"0","Low","Low"
"7405:354:459:1",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:354:469:4",2.48117618,0.612372436,0,"1","Low","Medium"
"7405:360:111:3",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:360:133:2",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:360:143:2",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:360:144:1",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:360:458:4",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:360:479:2",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:360:489:4",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:361:103:2",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:361:104:3",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:361:111:3",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:361:112:1",2.48117618,0.279508497,0,"0","Low","Low"
"7405:361:112:3",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:361:113:1",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:361:113:2",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:361:113:4",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:361:114:1",2.48117618,0.612372436,0,"1","Low","Medium"
"7405:361:114:3",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:361:123:1",2.48117618,0.773082305,0,"2","Low","High"
"7405:361:131:2",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:361:131:4",2.48117618,0.279508497,0,"0","Low","Low"
"7405:361:133:2",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:361:140:4",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:361:205:2",2.48117618,0.279508497,0,"0","Low","Low"
"7405:361:206:3",2.48117618,0.279508497,0,"0","Low","Low"
"7405:361:216:2",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:361:216:4",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:361:217:2",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:361:350:1",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:361:374:2",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:361:383:1",3.351230536,0.534000234,1,"1","Medium","Medium"
"7405:361:468:2",2.48117618,0.279508497,0,"0","Low","Low"
"7405:361:487:4",3.351230536,0.534000234,1,"1","Medium","Medium"
"7405:361:496:2",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:362:103:3",3.351230536,0.534000234,1,"1","Medium","Medium"
"7405:362:112:1",3.351230536,0.534000234,1,"1","Medium","Medium"
"7405:362:112:3",3.351230536,0.534000234,1,"1","Medium","Medium"
"7405:362:112:4",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:362:121:1",1.505988048,0.0625,0,"0","Low","Low"
"7405:362:131:2",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:362:209:3",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:362:219:3",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:362:245:3",2.48117618,0.279508497,0,"0","Low","Low"
"7405:362:246:2",2.48117618,0.279508497,0,"0","Low","Low"
"7405:362:248:3",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:362:249:1",2.48117618,0.279508497,0,"0","Low","Low"
"7405:362:382:1",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:362:391:3",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:362:391:4",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:362:392:2",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:362:455:3",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:362:456:2",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:362:457:2",2.48117618,0.279508497,0,"0","Low","Low"
"7405:362:485:3",3.351230536,0.534000234,1,"1","Medium","Medium"
"7405:363:110:1",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:363:110:3",2.48117618,0.279508497,0,"0","Low","Low"
"7405:363:110:4",2.48117618,0.279508497,0,"0","Low","Low"
"7405:363:113:2",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:363:113:4",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:363:114:4",2.48117618,0.279508497,0,"0","Low","Low"
"7405:363:123:2",3.351230536,0.534000234,1,"1","Medium","Medium"
"7405:363:130:1",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:363:227:3",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:364:113:4",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:364:123:2",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:364:124:4",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:364:134:2",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:364:144:2",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:364:205:4",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:364:215:4",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:364:225:1",3.351230536,0.534000234,1,"1","Medium","Medium"
"7405:364:225:2",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:364:225:4",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:364:227:3",3.351230536,0.534000234,1,"1","Medium","Medium"
"7405:364:227:4",2.48117618,0.612372436,0,"1","Low","Medium"
"7405:364:236:2",3.351230536,0.534000234,1,"1","Medium","Medium"
"7405:364:239:2",3.351230536,0.534000234,1,"1","Medium","Medium"
"7405:364:239:4",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:364:245:1",3.351230536,0.534000234,1,"1","Medium","Medium"
"7405:364:247:2",3.351230536,0.534000234,1,"1","Medium","Medium"
"7405:364:248:3",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:364:248:4",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:364:249:1",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:364:373:4",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:364:393:3",2.48117618,0.279508497,0,"0","Low","Low"
"7405:364:456:1",5,1,3,"NULL","VME","VME"
"7405:364:457:4",3.351230536,0.534000234,1,"1","Medium","Medium"
"7405:364:459:4",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:364:477:1",2.48117618,0.279508497,0,"0","Low","Low"
"7405:364:488:3",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:364:488:4",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:364:489:2",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:364:498:4",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:364:499:1",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:370:110:4",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:370:215:3",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:370:381:4",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:370:455:4",3.351230536,0.534000234,1,"1","Medium","Medium"
"7405:370:457:1",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:370:465:2",5,1,3,"NULL","VME","VME"
"7405:371:102:1",2.48117618,0.279508497,0,"0","Low","Low"
"7405:371:130:1",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:371:141:2",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:371:144:2",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:371:207:4",3.351230536,0.534000234,1,"1","Medium","Medium"
"7405:371:208:3",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:371:215:2",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:371:219:2",3.351230536,0.534000234,1,"1","Medium","Medium"
"7405:371:229:2",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:371:246:1",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:371:495:4",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:371:499:1",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:371:499:3",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:371:499:4",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:372:111:3",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:372:114:3",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:372:122:4",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:372:123:2",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:372:130:4",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:372:132:4",2.48117618,0.612372436,0,"1","Low","Medium"
"7405:372:144:2",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:372:205:1",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:372:235:2",2.48117618,0.279508497,0,"0","Low","Low"
"7405:372:245:3",2.48117618,0.279508497,0,"0","Low","Low"
"7405:372:350:4",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:372:351:2",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:372:354:1",2.38117618,0.0625,0,"0","Low","Low"
"7405:372:361:4",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:372:381:2",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:372:381:3",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:372:382:1",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:372:383:2",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:372:391:3",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:372:394:2",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:372:475:3",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:373:370:3",2.48117618,0.279508497,0,"0","Low","Low"
"7405:373:475:3",2.48117618,0.773082305,0,"2","Low","High"
"7405:373:476:1",2.48117618,0.279508497,0,"0","Low","Low"
"7405:373:495:2",2.48117618,0.773082305,0,"2","Low","High"
"7405:374:103:4",2.304540769,0.534000234,0,"1","Low","Medium"
"7405:374:104:3",2.48117618,0.400195265,0,"1","Low","Medium"
"7405:374:122:2",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:374:206:1",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:380:100:2",1.505988048,0.0625,0,"0","Low","Low"
"7405:380:130:3",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:380:131:3",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:380:140:4",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:380:141:2",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:380:216:3",3.351230536,0.534000234,1,"1","Medium","Medium"
"7405:380:228:2",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:380:229:1",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:380:238:4",3.351230536,0.534000234,1,"1","Medium","Medium"
"7405:380:239:3",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:380:350:4",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:380:351:2",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:380:351:3",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:380:353:2",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:380:360:2",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:380:361:1",2.48117618,0.279508497,0,"0","Low","Low"
"7405:380:362:3",2.48117618,0.534000234,0,"1","Low","Medium"
"7405:380:363:1",2.48117618,0.279508497,0,"0","Low","Low"
"7405:380:363:4",2.48117618,0.279508497,0,"0","Low","Low"
